,_id,likes,dislikes,skiped,status,isUser,type,review,rating,request_time,user_id,vendor_id,restaurant_id,review_id,comment,createdAt,updatedAt,__v,event_request_id,event_id,order_id,diner_id,diner_request_id,item_id,transactional_id,experienceId,expRequestId
54,{'$oid': '611b959d203f8b6be9159b09'},[],[],False,True,True,2,Ok,3.0,{'$date': '2021-08-17T10:55:25.130Z'},{'$oid': '60b76bc76dcadb0291ef7b12'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},805652,[],{'$date': '2021-08-17T10:55:25.290Z'},{'$date': '2021-08-17T10:55:25.290Z'},0,{'$oid': '61111f9c235b294325abcc51'},{'$oid': '60bb44dd6dcadb0291ef982f'},,,,,,,
55,{'$oid': '611d71f97d36607a7a1eb6d3'},[],[],False,True,True,3,"Great experience 
Hello there 


",5.0,{'$date': '2021-08-18T20:47:52.675Z'},{'$oid': '60cf791604d62d1510bafd79'},{'$oid': '610cd8f4d1316e0f1d7c8d8b'},{'$oid': '610cd8f6d1316e0f1d7c8d8c'},461198,[],{'$date': '2021-08-18T20:47:53.041Z'},{'$date': '2021-08-18T20:47:53.041Z'},0,,,{'$oid': '611d711e7d36607a7a1eb6c0'},,,,,,
56,{'$oid': '611f3fe67d36607a7a1ed1f7'},[],[],False,True,True,1,Best,5.0,{'$date': '2021-08-20T05:38:45.501Z'},{'$oid': '611cf4d17d36607a7a1eaeab'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},140591,[],{'$date': '2021-08-20T05:38:46.057Z'},{'$date': '2021-08-20T05:38:46.057Z'},0,,,,{'$oid': '611e3ce87d36607a7a1ecaab'},421417.0,,,,
57,{'$oid': '6120c0a256f4db3cf4e33792'},[],[],False,True,True,3,,0.0,{'$date': '2021-08-21T09:00:17.832Z'},{'$oid': '611a27262ccc3f7714a06e39'},{'$oid': '60befdb955111642138655a5'},{'$oid': '60befdba55111642138655a6'},382441,[],{'$date': '2021-08-21T09:00:18.396Z'},{'$date': '2021-08-21T09:00:18.396Z'},0,,,{'$oid': '6120c09756f4db3cf4e33789'},,,,,,
58,{'$oid': '6123662556f4db3cf4e3578a'},[],[],False,True,True,0,"Test
",5.0,{'$date': '2021-08-23T09:11:00.049Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60b730bd6dcadb0291ef7738'},{'$oid': '60b730be6dcadb0291ef7739'},228324,[],{'$date': '2021-08-23T09:11:01.151Z'},{'$date': '2021-08-23T09:11:01.151Z'},0,,,,,,,,,
59,{'$oid': '6125e7a38c26f81ddba4bf8c'},[],[],False,True,True,0,12234,2.0,{'$date': '2021-08-25T06:47:34.060Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60e2952c1953de196e11a255'},{'$oid': '60e2952d1953de196e11a256'},134048,[],{'$date': '2021-08-25T06:48:03.939Z'},{'$date': '2021-08-25T06:48:03.939Z'},0,,,,,,,,,
60,{'$oid': '6125eb848c26f81ddba4bfa9'},[],[],False,True,True,0,ok,4.0,{'$date': '2021-08-25T07:04:06.639Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60e2952c1953de196e11a255'},{'$oid': '60e2952d1953de196e11a256'},960212,[],{'$date': '2021-08-25T07:04:36.599Z'},{'$date': '2021-08-25T07:04:36.599Z'},0,,,,,,,,,
61,{'$oid': '6125ed2f8c26f81ddba4bfdc'},[{'$oid': '60b76bc76dcadb0291ef7b12'}],[],False,True,True,0,ok,3.0,{'$date': '2021-08-25T07:11:13.674Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60bb4d116dcadb0291ef99b2'},{'$oid': '60bb4d136dcadb0291ef99b3'},190923,[],{'$date': '2021-08-25T07:11:43.781Z'},{'$date': '2021-11-08T13:35:40.143Z'},0,,,,,,,,,
62,{'$oid': '6125edc68c26f81ddba4bfde'},[],[],False,True,True,0,ok,3.0,{'$date': '2021-08-25T07:13:44.293Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60bb4d116dcadb0291ef99b2'},{'$oid': '60bb4d136dcadb0291ef99b3'},870670,[],{'$date': '2021-08-25T07:14:14.382Z'},{'$date': '2021-08-25T07:14:14.382Z'},0,,,,,,,,,
63,{'$oid': '60baf0e66dcadb0291ef9395'},[{'$oid': '60c1ad6a6761af7a699b8302'}],[],False,True,False,0,Awesome,5.0,{'$date': '2021-06-05T03:35:01.804Z'},{'$oid': '60b75e256dcadb0291ef799c'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},109584,"[{'like': [], 'dislike': [], '_id': {'$oid': '623d9630dfa60f50a627ba6b'}, 'message': 'Hi', 'user_details': {'$oid': '6200f96858a2770e6d505af3'}, 'createdAt': {'$date': '2022-03-25T10:15:12.816Z'}}]",{'$date': '2021-06-05T03:35:02.693Z'},{'$date': '2022-03-25T10:15:12.816Z'},0,,,,,,,,,
64,{'$oid': '6125f3838c26f81ddba4c010'},[],[],False,True,True,0,fine,3.0,{'$date': '2021-08-25T07:38:13.679Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60e2952c1953de196e11a255'},{'$oid': '60e2952d1953de196e11a256'},216439,[],{'$date': '2021-08-25T07:38:43.519Z'},{'$date': '2021-08-25T07:38:43.519Z'},0,,,,,,,,,
65,{'$oid': '6125f58a8c26f81ddba4c066'},[],[],False,True,True,0,ik,3.0,{'$date': '2021-08-25T07:46:52.589Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60e2952c1953de196e11a255'},{'$oid': '60e2952d1953de196e11a256'},154998,[],{'$date': '2021-08-25T07:47:22.412Z'},{'$date': '2021-08-25T07:47:22.412Z'},0,,,,,,,,,
66,{'$oid': '6128f8c79c7c744df9b1433c'},[{'$oid': '6177dd667ee7e13a28d5680e'}],[],False,True,True,3,,0.0,{'$date': '2021-08-27T14:37:57.911Z'},{'$oid': '611d27637d36607a7a1eb591'},{'$oid': '60fe94526ec3c039e981220f'},{'$oid': '60fe94546ec3c039e9812210'},374018,[],{'$date': '2021-08-27T14:37:59.355Z'},{'$date': '2022-02-23T07:49:13.685Z'},0,,,{'$oid': '6128f8b39c7c744df9b14333'},,,,,,
67,{'$oid': '612c82889c7c744df9b15432'},[],[],False,True,True,3,,3.0,{'$date': '2021-08-30T07:02:30.659Z'},{'$oid': '60f5570dbd6f937c77037cd0'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},178511,[],{'$date': '2021-08-30T07:02:32.863Z'},{'$date': '2021-08-30T07:02:32.863Z'},0,,,{'$oid': '612c81709c7c744df9b153ba'},,,,,,
68,{'$oid': '612df38b366e160a6d9bc982'},[],[],False,True,True,0,General Review,4.0,{'$date': '2021-08-31T09:16:26.654Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60b73c376dcadb0291ef775a'},{'$oid': '60b73c386dcadb0291ef775b'},931538,[],{'$date': '2021-08-31T09:16:59.453Z'},{'$date': '2021-08-31T09:16:59.453Z'},0,,,,,,,,,
69,{'$oid': '6130cc05c7fa022c1e64f6d4'},[],[],False,True,True,0,test,5.0,{'$date': '2021-09-02T13:05:09.424Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60b73c376dcadb0291ef775a'},{'$oid': '60b73c386dcadb0291ef775b'},647768,[],{'$date': '2021-09-02T13:05:09.585Z'},{'$date': '2021-09-02T13:05:09.585Z'},0,,,,,,,,,
70,{'$oid': '6131f50247ca36479d502b2a'},[],[],False,True,True,3,Good,1.0,{'$date': '2021-09-03T10:12:17.584Z'},{'$oid': '60dab36352f4960844d6345c'},{'$oid': '60befdb955111642138655a5'},{'$oid': '60befdba55111642138655a6'},488631,[],{'$date': '2021-09-03T10:12:18.363Z'},{'$date': '2021-09-03T10:12:18.363Z'},0,,,{'$oid': '612df9a8366e160a6d9bcac3'},,,,,,
71,{'$oid': '6137571f0f18931a27e20d49'},[],[],False,True,True,4,,5.0,{'$date': '2021-09-07T12:12:14.562Z'},{'$oid': '6124909f56f4db3cf4e35ef5'},{'$oid': '60befdb955111642138655a5'},{'$oid': '60befdba55111642138655a6'},876469,[],{'$date': '2021-09-07T12:12:15.928Z'},{'$date': '2021-09-07T12:12:15.928Z'},0,,,{'$oid': '61374bd00f18931a27e20c14'},,,{'$oid': '60ee94750a55c721aec8635a'},,,
72,{'$oid': '613758460f18931a27e20d5e'},[],[],False,True,True,3,Best service provided,4.0,{'$date': '2021-09-07T12:17:08.793Z'},{'$oid': '6124909f56f4db3cf4e35ef5'},{'$oid': '60befdb955111642138655a5'},{'$oid': '60befdba55111642138655a6'},463766,[],{'$date': '2021-09-07T12:17:10.473Z'},{'$date': '2021-09-07T12:17:10.473Z'},0,,,{'$oid': '613757700f18931a27e20d4d'},,,,,,
73,{'$oid': '61380c210f18931a27e2110d'},[],[],False,True,True,4,"Rate 
",3.0,{'$date': '2021-09-08T01:04:32.937Z'},{'$oid': '60cd6f58c31b6d65f77aa868'},{'$oid': '60b730bd6dcadb0291ef7738'},{'$oid': '60b730be6dcadb0291ef7739'},370638,[],{'$date': '2021-09-08T01:04:33.141Z'},{'$date': '2021-09-08T01:04:33.141Z'},0,,,{'$oid': '6122fd5756f4db3cf4e34f28'},,,{'$oid': '60b744c16dcadb0291ef788a'},,,
74,{'$oid': '613f13e5f33a8e5b98ac109f'},[],[],False,True,True,3,,4.0,{'$date': '2021-09-13T09:03:32.524Z'},{'$oid': '60cc667fc31b6d65f77aa799'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},438760,[],{'$date': '2021-09-13T09:03:33.462Z'},{'$date': '2021-09-13T09:03:33.462Z'},0,,,{'$oid': '613f0fa2f33a8e5b98ac1015'},,,,,,
75,{'$oid': '613f8f4cf33a8e5b98ac1bd2'},[],[],False,True,True,3,,4.0,{'$date': '2021-09-13T17:50:04.593Z'},{'$oid': '60cc667fc31b6d65f77aa799'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},595332,[],{'$date': '2021-09-13T17:50:04.107Z'},{'$date': '2021-09-13T17:50:04.107Z'},0,,,{'$oid': '613f8c40f33a8e5b98ac1b9a'},,,,,,
76,{'$oid': '6141ae85d60a5a2bec0d7bac'},[],[],False,True,True,5,Label,3.0,{'$date': '2021-09-15T08:27:49.650Z'},{'$oid': '60b76bc76dcadb0291ef7b12'},{'$oid': '60e2952c1953de196e11a255'},{'$oid': '60e2952d1953de196e11a256'},365320,[],{'$date': '2021-09-15T08:27:49.754Z'},{'$date': '2021-09-15T08:27:49.754Z'},0,,,,,,,{'$oid': '611b935d203f8b6be9159a98'},,
77,{'$oid': '61421c2754530b3411366c71'},[{'$oid': '628b3c21ce6546f51d037763'}],[],False,True,True,3,,5.0,{'$date': '2021-09-15T16:15:34.889Z'},{'$oid': '60b76b0d6dcadb0291ef7b10'},{'$oid': '60e2c83d1953de196e11a78b'},{'$oid': '60e2c83f1953de196e11a78c'},287775,[],{'$date': '2021-09-15T16:15:35.103Z'},{'$date': '2022-06-22T06:13:36.386Z'},0,,,{'$oid': '61421c0d54530b3411366c62'},,,,,,
78,{'$oid': '61441fcce212bf50e1c9eba5'},[],[],False,True,True,0,This is a test for review and ratings ,3.0,{'$date': '2021-09-17T04:55:39.796Z'},{'$oid': '60e644fabed7a530afe08fb1'},{'$oid': '60b73c376dcadb0291ef775a'},{'$oid': '60b73c386dcadb0291ef775b'},687957,[],{'$date': '2021-09-17T04:55:40.142Z'},{'$date': '2021-09-17T04:55:40.142Z'},0,,,,,,,,,
79,{'$oid': '6144750394e7dd562ab8eafd'},[],[],False,True,True,3,,5.0,{'$date': '2021-09-17T10:59:14.992Z'},{'$oid': '61418935d60a5a2bec0d77c6'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},292495,[],{'$date': '2021-09-17T10:59:15.843Z'},{'$date': '2021-09-17T10:59:15.843Z'},0,,,{'$oid': '614474a894e7dd562ab8eab3'},,,,,,
80,{'$oid': '6149c587b963e924062dd7b9'},[],[],False,True,True,1,Nice hotels    ,5.0,{'$date': '2021-09-21T11:44:07.469Z'},{'$oid': '60b76b0d6dcadb0291ef7b10'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},327090,[],{'$date': '2021-09-21T11:44:07.816Z'},{'$date': '2021-09-21T11:44:07.816Z'},0,,,,{'$oid': '6149c470b963e924062dd7a3'},961703.0,,,,
81,{'$oid': '614dc9785c2ce85499ae7c92'},[],[],False,True,True,3,,5.0,{'$date': '2021-09-24T12:50:00.332Z'},{'$oid': '60e58759bed7a530afe06e71'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},833321,[],{'$date': '2021-09-24T12:50:00.321Z'},{'$date': '2021-09-24T12:50:00.321Z'},0,,,{'$oid': '614dc93c5c2ce85499ae7c5d'},,,,,,
82,{'$oid': '61544810c9e234135ba64ef8'},[],[],False,True,True,4,Nice,5.0,{'$date': '2021-09-29T11:03:43.631Z'},{'$oid': '61418935d60a5a2bec0d77c6'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},455063,[],{'$date': '2021-09-29T11:03:44.577Z'},{'$date': '2021-09-29T11:03:44.577Z'},0,,,{'$oid': '6154478fc9e234135ba64ee7'},,,{'$oid': '61499b9fb963e924062dd350'},,,
83,{'$oid': '61571d21eda74540c30276ff'},[],[],False,True,True,1,,5.0,{'$date': '2021-10-01T14:37:19.688Z'},{'$oid': '60b8667b6dcadb0291ef7eaa'},{'$oid': '60e2952c1953de196e11a255'},{'$oid': '60e2952d1953de196e11a256'},883662,[],{'$date': '2021-10-01T14:37:21.017Z'},{'$date': '2021-10-01T14:37:21.017Z'},0,,,,{'$oid': '61571afaeda74540c3027687'},138950.0,,,,
84,{'$oid': '615ec36ec1618017efec2dde'},[{'$oid': '60dab36352f4960844d6345c'}],[],False,True,True,1,,2.0,{'$date': '2021-10-07T09:52:38.697Z'},{'$oid': '615d892ef041e877962e759c'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},366440,[],{'$date': '2021-10-07T09:52:46.126Z'},{'$date': '2022-02-21T10:23:47.151Z'},0,,,,{'$oid': '615ec1dec1618017efec2dbd'},519697.0,,,,
85,{'$oid': '616e9bd1570f774226b4c703'},[],[],False,True,False,0,Good food,5.0,{'$date': '2021-10-19T10:20:00.304Z'},{'$oid': '60f2bb0d6282ef5c03827edf'},{'$oid': '610ce313d1316e0f1d7c929f'},{'$oid': '610ce315d1316e0f1d7c92a0'},474427,[],{'$date': '2021-10-19T10:20:01.727Z'},{'$date': '2021-10-19T10:20:01.727Z'},0,,,,,,,,,
86,{'$oid': '616e9c49570f774226b4c707'},[],[],False,True,False,0,Good quality of pizza and desserts,5.0,{'$date': '2021-10-19T10:21:59.577Z'},{'$oid': '60f2bb0d6282ef5c03827edf'},{'$oid': '611633942ccc3f77149efd01'},{'$oid': '611633962ccc3f77149efd02'},206422,[],{'$date': '2021-10-19T10:22:01.007Z'},{'$date': '2021-10-19T10:22:01.007Z'},0,,,,,,,,,
87,{'$oid': '616ff4b8cf6ca1556dcf9b2a'},[],[],False,True,True,0,Not as per expectations,2.0,{'$date': '2021-10-20T10:51:35.968Z'},{'$oid': '60c7a3af6761af7a699b8b29'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},717757,[],{'$date': '2021-10-20T10:51:36.696Z'},{'$date': '2021-10-20T10:51:36.696Z'},0,,,,,,,,,
88,{'$oid': '616ff57acf6ca1556dcf9b53'},[],[],False,True,True,3,,4.0,{'$date': '2021-10-20T10:54:49.337Z'},{'$oid': '60c7a3af6761af7a699b8b29'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},336067,[],{'$date': '2021-10-20T10:54:50.226Z'},{'$date': '2021-10-20T10:54:50.226Z'},0,,,{'$oid': '616ff567cf6ca1556dcf9b46'},,,,,,
89,{'$oid': '616ff815cf6ca1556dcf9bc1'},[],[],False,True,True,4,,4.0,{'$date': '2021-10-20T11:05:55.957Z'},{'$oid': '60f5570dbd6f937c77037cd0'},{'$oid': '61261ef48c26f81ddba4c8ec'},{'$oid': '61261ef68c26f81ddba4c8ed'},933768,[],{'$date': '2021-10-20T11:05:57.444Z'},{'$date': '2021-10-20T11:05:57.444Z'},0,,,{'$oid': '616fda6fcf6ca1556dcf96c8'},,,{'$oid': '61262f788c26f81ddba4cfac'},,,
90,{'$oid': '617005cfcf6ca1556dcf9d48'},[],[],False,True,True,1,.....,3.0,{'$date': '2021-10-20T12:04:30.214Z'},{'$oid': '615d8b7cf041e877962e75ef'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},813708,[],{'$date': '2021-10-20T12:04:31.255Z'},{'$date': '2021-11-05T11:34:43.473Z'},0,,,,{'$oid': '616fe037cf6ca1556dcf9932'},244312.0,,,,
91,{'$oid': '6170060ecf6ca1556dcf9d50'},[],[],False,True,True,2,....,4.0,{'$date': '2021-10-20T12:05:33.296Z'},{'$oid': '615d8b7cf041e877962e75ef'},{'$oid': '60befdb955111642138655a5'},{'$oid': '60befdba55111642138655a6'},447004,[],{'$date': '2021-10-20T12:05:34.338Z'},{'$date': '2021-11-05T11:35:35.657Z'},0,{'$oid': '616d3ce7d130743a2759cd14'},{'$oid': '6125bd6056f4db3cf4e36fd1'},,,,,,,
92,{'$oid': '6170074fcf6ca1556dcf9d7b'},[],[],False,True,True,1,....,3.0,{'$date': '2021-10-20T12:10:54.576Z'},{'$oid': '615d8b7cf041e877962e75ef'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},818503,[],{'$date': '2021-10-20T12:10:55.591Z'},{'$date': '2021-10-20T12:10:55.591Z'},0,,,,{'$oid': '616fbaffcf6ca1556dcf921c'},168485.0,,,,
93,{'$oid': '617007fecf6ca1556dcf9da5'},[],[],False,True,True,2,..,2.0,{'$date': '2021-10-20T12:13:49.694Z'},{'$oid': '615d8b7cf041e877962e75ef'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},152668,[],{'$date': '2021-10-20T12:13:50.750Z'},{'$date': '2021-10-20T12:13:50.750Z'},0,{'$oid': '616d6d8a570f774226b4b4bf'},{'$oid': '6149bc32b963e924062dd637'},,,,,,,
94,{'$oid': '61700ac4cf6ca1556dcf9ded'},[],[],False,True,True,4,"Good


",5.0,{'$date': '2021-10-20T12:25:40.076Z'},{'$oid': '60b76b0d6dcadb0291ef7b10'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},649560,[],{'$date': '2021-10-20T12:25:40.675Z'},{'$date': '2021-10-20T12:25:40.675Z'},0,,,{'$oid': '61700933cf6ca1556dcf9dd8'},,,{'$oid': '60b886ed6dcadb0291ef82fb'},,,
95,{'$oid': '61726ac989e148105007cebd'},[],[],False,True,True,1,,2.0,{'$date': '2021-10-22T07:39:52.425Z'},{'$oid': '615d8b7cf041e877962e75ef'},{'$oid': '60b872186dcadb0291ef7ed3'},,441145,"[{'like': [], 'dislike': [], '_id': {'$oid': '621ca680534f483260bd67d0'}, 'message': 'Right', 'user_details': {'$oid': '61ea8d53e1f09a4163b435eb'}, 'createdAt': {'$date': '2022-02-28T10:40:00.296Z'}}]",{'$date': '2021-10-22T07:39:53.536Z'},{'$date': '2022-02-28T10:40:00.297Z'},0,,,,{'$oid': '617267db89e148105007cde3'},555532.0,,,,
96,{'$oid': '6172bece89e148105007eee8'},[],[],False,True,True,0,"12
",2.0,{'$date': '2021-10-22T13:38:21.917Z'},{'$oid': '615d8b7cf041e877962e75ef'},{'$oid': '60b872186dcadb0291ef7ed3'},{'$oid': '60b8721a6dcadb0291ef7ed4'},915707,[],{'$date': '2021-10-22T13:38:22.746Z'},{'$date': '2021-10-22T13:42:25.056Z'},0,,,,,,,,,
97,{'$oid': '61764745d0d3ac31b580650b'},[],[],False,True,True,4,Nn,1.0,{'$date': '2021-10-25T05:57:25.887Z'},{'$oid': '615d8b7cf041e877962e75ef'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},619508,[],{'$date': '2021-10-25T05:57:25.351Z'},{'$date': '2021-10-25T05:57:25.351Z'},0,,,{'$oid': '6176471fd0d3ac31b58064fd'},,,{'$oid': '60b884dd6dcadb0291ef82e8'},,,
98,{'$oid': '6176a1c77ee7e13a28d55db3'},[],[],False,True,True,4,,2.0,{'$date': '2021-10-25T12:23:35.474Z'},{'$oid': '615c07e8f041e877962e58ae'},{'$oid': '6103f8f88f96441ed701edc1'},{'$oid': '6103f8f98f96441ed701edc2'},819311,[],{'$date': '2021-10-25T12:23:35.865Z'},{'$date': '2021-10-25T12:23:35.865Z'},0,,,{'$oid': '6176a1a47ee7e13a28d55d9b'},,,{'$oid': '6108b7d88f96441ed7024565'},,,
99,{'$oid': '6176e53b7ee7e13a28d55fc5'},[],[],False,True,False,0,good food,4.0,{'$date': '2021-10-25T17:11:23.286Z'},{'$oid': '60c7a3af6761af7a699b8b29'},{'$oid': '6108fd9a8f96441ed7024b5a'},{'$oid': '6108fd9c8f96441ed7024b5b'},131315,[],{'$date': '2021-10-25T17:11:23.291Z'},{'$date': '2021-10-25T17:11:23.291Z'},0,,,,,,,,,
100,{'$oid': '617a891be5ca001ad527d57b'},[],[],False,True,True,4,Good,4.0,{'$date': '2021-10-28T11:27:23.479Z'},{'$oid': '615c07e8f041e877962e58ae'},{'$oid': '60bb4d116dcadb0291ef99b2'},{'$oid': '60bb4d136dcadb0291ef99b3'},458866,[],{'$date': '2021-10-28T11:27:23.647Z'},{'$date': '2021-10-28T11:27:23.647Z'},0,,,{'$oid': '617a88f7e5ca001ad527d554'},,,{'$oid': '60f28c83a97ad74e923eddcf'},,,
101,{'$oid': '617a8b79e5ca001ad527d6aa'},[],[],False,True,True,4,Rrrrr,4.0,{'$date': '2021-10-28T11:37:29.078Z'},{'$oid': '615c07e8f041e877962e58ae'},{'$oid': '60bb4d116dcadb0291ef99b2'},{'$oid': '60bb4d136dcadb0291ef99b3'},213376,[],{'$date': '2021-10-28T11:37:29.331Z'},{'$date': '2021-10-28T11:37:29.331Z'},0,,,{'$oid': '617904f822d3990a6fb4fad3'},,,{'$oid': '60f28c7ca97ad74e923edd95'},,,
102,{'$oid': '617d13205d474a33659a6fb0'},[],[],False,True,True,4,..,2.0,{'$date': '2021-10-30T09:40:48.534Z'},{'$oid': '615d8b7cf041e877962e75ef'},{'$oid': '60befdb955111642138655a5'},{'$oid': '60befdba55111642138655a6'},439257,[],{'$date': '2021-10-30T09:40:48.915Z'},{'$date': '2021-10-30T09:40:48.915Z'},0,,,{'$oid': '617b9a1be5ca001ad527df90'},,,{'$oid': '617aae76e5ca001ad527daaa'},,,
103,{'$oid': '617fd02bd9d3b451d612ca29'},[],[],False,True,True,0,"Good food quality
",4.0,{'$date': '2021-11-01T11:31:55.641Z'},{'$oid': '617664953207e138a7b5f57b'},{'$oid': '60bb4d116dcadb0291ef99b2'},{'$oid': '60bb4d136dcadb0291ef99b3'},629464,[],{'$date': '2021-11-01T11:31:55.951Z'},{'$date': '2021-11-01T11:31:55.951Z'},0,,,,,,,,,
104,{'$oid': '617fd1c8d9d3b451d612ca48'},[],[],False,True,True,3,,3.0,{'$date': '2021-11-01T11:38:47.990Z'},{'$oid': '617664953207e138a7b5f57b'},{'$oid': '60bb4d116dcadb0291ef99b2'},{'$oid': '60bb4d136dcadb0291ef99b3'},900527,[],{'$date': '2021-11-01T11:38:48.384Z'},{'$date': '2021-11-01T11:38:48.384Z'},0,,,{'$oid': '617fd149d9d3b451d612ca34'},,,,,,
105,{'$oid': '617fdc49d9d3b451d612cad6'},[],[],False,True,True,3,Good delivery,5.0,{'$date': '2021-11-01T12:23:37.572Z'},{'$oid': '617d2dbf5d474a33659a7272'},{'$oid': '60d9668352f4960844d62625'},{'$oid': '60d9668d52f4960844d62626'},430899,[],{'$date': '2021-11-01T12:23:37.848Z'},{'$date': '2021-11-01T12:23:37.848Z'},0,,,{'$oid': '617fdc19d9d3b451d612cac5'},,,,,,
106,{'$oid': '6184d960f87fd20591cff61e'},[],[],False,True,True,5,..,3.0,{'$date': '2021-11-05T07:12:31.615Z'},{'$oid': '615d8b7cf041e877962e75ef'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},591610,[],{'$date': '2021-11-05T07:12:32.656Z'},{'$date': '2021-11-05T07:12:32.656Z'},0,,,,,,,{'$oid': '6178003d7ee7e13a28d56c79'},,
107,{'$oid': '61851369a7089f08a06ca574'},[],[],False,True,True,4,,4.0,{'$date': '2021-11-05T11:20:01.310Z'},{'$oid': '615d892ef041e877962e759c'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},365900,[],{'$date': '2021-11-05T11:20:09.598Z'},{'$date': '2021-11-05T11:20:09.598Z'},0,,,{'$oid': '61714e21c3c02d6d297fe561'},,,{'$oid': '60b884dd6dcadb0291ef82e8'},,,
108,{'$oid': '6185212198c91b0a7f41d67e'},[],[],False,True,True,3,,3.0,{'$date': '2021-11-05T12:18:33.214Z'},{'$oid': '615d892ef041e877962e759c'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},711930,[],{'$date': '2021-11-05T12:18:41.525Z'},{'$date': '2021-11-05T12:18:41.525Z'},0,,,{'$oid': '6185210998c91b0a7f41d673'},,,,,,
109,{'$oid': '6185213098c91b0a7f41d680'},[],[],False,True,True,4,,3.0,{'$date': '2021-11-05T12:18:48.049Z'},{'$oid': '615d892ef041e877962e759c'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},637244,[],{'$date': '2021-11-05T12:18:56.349Z'},{'$date': '2021-11-05T12:18:56.349Z'},0,,,{'$oid': '6185210998c91b0a7f41d673'},,,{'$oid': '60b884dd6dcadb0291ef82e8'},,,
110,{'$oid': '618524bc98c91b0a7f41d77b'},[],[],False,True,True,3,,4.0,{'$date': '2021-11-05T12:33:56.318Z'},{'$oid': '615d892ef041e877962e759c'},{'$oid': '60b7435e6dcadb0291ef7868'},{'$oid': '60b743606dcadb0291ef7869'},880415,[],{'$date': '2021-11-05T12:34:04.723Z'},{'$date': '2021-11-05T12:34:04.723Z'},0,,,{'$oid': '618523ad98c91b0a7f41d714'},,,,,,
111,{'$oid': '61860b5a354e75142b2c5a40'},[],[],False,True,True,5,Good,5.0,{'$date': '2021-11-06T04:58:01.132Z'},{'$oid': '617d2dbf5d474a33659a7272'},{'$oid': '60bb4d116dcadb0291ef99b2'},{'$oid': '60bb4d136dcadb0291ef99b3'},131311,[],{'$date': '2021-11-06T04:58:02.322Z'},{'$date': '2021-11-06T04:58:02.322Z'},0,,,,,,,{'$oid': '6185695298c91b0a7f41dbe4'},,
